Order Date,Order Ref No,Customer Ref,Order Number,Product Key,Region Key,Order Quantity
25/05/2017,2017XX260492,123811,ON#2359,321,145,4
25/05/2017,2017XX260492,123811,ON#2421,410,208,4
25/05/2017,2017XX260492,123811,ON#2388,247,122,4
31/9/2018,2018XX218534,122041,ON#2407,245,207,3
31/9/2018,2018XX218534,122041,ON#2443,350,217,3
08/12/2018,2018YY233927,126076,ON#2425,300,170,3
19/12/2016,2016XX264251,130756,ON#2410,297,152,3
19/12/2016,2016XX264251,130756,ON#2352,308,209,4
19/12/2016,2016XX264251,130756,ON#2371,221,143,4
05/12/2015,2015XX243440,131146,ON#2414,409,105,3
11/04/2018,2018XX267037,127411,ON#2378,471,155,4
11/04/2018,2018XX267037,127411,ON#2364,259,160,3
31/2/2017,2017XX240451,131161,ON#2383,472,102,4
31/2/2017,2017XX240451,131161,ON#2402,357,137,4
08/06/2018,2018XX270901,121171,ON#2413,226,164,3
25/06/2017,2017XX247339,125236,ON#2443,297,213,3
25/06/2017,2017XX247339,125236,ON#2421,218,185,3
08/11/2017,2017XX266246,123586,ON#2385,386,129,3
30/05/2015,2015XX267219,132121,ON#2370,470,204,3
11/12/2016,2016XX269872,131806,ON#2367,204,217,4
10/12/2016,2016XX281009,124351,ON#2351,431,140,3
10/12/2016,2016XX281009,124351,ON#2405,302,136,3
08/10/2016,2016XX214089,128146,ON#2442,279,109,3
08/10/2016,2016XX214089,128146,ON#2377,270,135,4
08/10/2016,2016XX214089,128146,ON#2368,281,128,3
12/06/2018,2018YY250860,132481,ON#2426,318,185,3
22/08/2018,2018YY271678,131461,ON#2440,224,208,3
22/08/2018,2018YY271678,131461,ON#2402,304,146,3
22/08/2018,2018YY271678,131461,ON#2388,235,112,4
25/12/2015,2015XX265063,132211,ON#2376,476,156,4
25/12/2015,2015XX265063,132211,ON#2441,446,173,3
16/12/2015,2015XX238771,131521,ON#2434,286,117,4
16/12/2015,2015XX238771,131521,ON#2401,334,218,4
16/12/2015,2015XX238771,131521,ON#2387,274,170,4
24/04/2018,2018XX247724,128626,ON#2442,482,174,4
19/12/2017,2017XX245008,126586,ON#2444,447,152,4
19/12/2017,2017XX245008,126586,ON#2372,422,211,4
19/12/2017,2017XX245008,126586,ON#2429,440,216,3
29/08/2018,2018YY242166,130846,ON#2362,485,168,3
29/08/2018,2018YY242166,130846,ON#2374,212,129,4
29/08/2018,2018YY242166,130846,ON#2389,352,190,4
29/08/2018,2018YY242166,130846,ON#2441,440,193,4
03/10/2015,2015XX263005,123406,ON#2373,391,108,4
29/2/2018,2018XX250517,132901,ON#2351,339,184,4
29/2/2018,2018XX250517,132901,ON#2373,266,108,3
29/2/2018,2018XX250517,132901,ON#2349,238,138,3
27/12/2017,2017XX266379,122656,ON#2394,401,198,3
27/12/2017,2017XX266379,122656,ON#2434,467,121,3
10/09/2016,2016XX215167,125881,ON#2405,444,105,3
07/05/2015,2015XX281016,131371,ON#2350,462,210,3
07/05/2015,2015XX281016,131371,ON#2392,207,142,4
18/12/2018,2018XX252932,125011,ON#2420,414,118,3
12/08/2016,2016XX247682,132481,ON#2441,445,158,3
12/08/2016,2016XX247682,132481,ON#2435,299,169,3
12/08/2016,2016XX247682,132481,ON#2401,400,142,4
11/12/2017,2017XX269907,121966,ON#2381,285,196,3
11/12/2017,2017XX269907,121966,ON#2383,244,130,3
11/12/2017,2017XX269907,121966,ON#2405,409,189,4
11/12/2017,2017XX269907,121966,ON#2364,440,123,4
11/12/2017,2017XX269907,121966,ON#2448,307,174,4
11/12/2017,2017XX269907,121966,ON#2373,299,181,4
11/12/2017,2017XX269907,121966,ON#2437,291,220,4
31/4/2015,2015YY215972,124681,ON#2448,225,175,4
31/4/2015,2015YY215972,124681,ON#2357,205,160,3
19/10/2016,2016XX261724,121171,ON#2450,252,115,4
08/12/2016,2016XX246135,127351,ON#2433,426,194,4
20/06/2018,2018YY231820,126886,ON#2407,381,200,4
04/02/2016,2016XX252456,121576,ON#2447,473,146,4
04/02/2016,2016XX252456,121576,ON#2373,274,127,4
04/02/2016,2016XX252456,121576,ON#2435,417,160,4
09/10/2016,2016XX273379,129631,ON#2390,343,155,3
09/10/2016,2016XX273379,129631,ON#2358,307,145,3
04/05/2017,2017XX232009,123061,ON#2401,393,154,3
06/12/2017,2017XX220935,132241,ON#2425,324,163,3
06/12/2017,2017XX220935,132241,ON#2439,285,158,4
09/06/2016,2016XX248011,124036,ON#2387,340,176,4
09/06/2016,2016XX248011,124036,ON#2384,299,194,3
09/06/2016,2016XX248011,124036,ON#2437,267,178,3
23/10/2018,2018XX233409,123376,ON#2384,228,128,4
30/12/2018,2018XX253303,131491,ON#2374,420,134,4
30/12/2018,2018XX253303,131491,ON#2354,331,203,4
16/02/2018,2018XX272147,132571,ON#2420,209,150,4
09/09/2015,2015XX235691,128671,ON#2403,267,154,3
09/09/2015,2015XX235691,128671,ON#2409,203,155,4
09/09/2015,2015XX235691,128671,ON#2364,277,146,3
09/09/2015,2015XX235691,128671,ON#2428,315,151,4
09/09/2015,2015XX235691,128671,ON#2440,394,156,4
06/12/2016,2016XX256698,127306,ON#2393,253,128,4
26/05/2018,2018XX262284,129196,ON#2362,399,114,3
21/05/2015,2015XX245785,131476,ON#2412,428,212,3
21/05/2015,2015XX245785,131476,ON#2440,384,104,4
21/05/2015,2015XX245785,131476,ON#2421,402,128,3
12/12/2018,2018XX254430,123151,ON#2438,384,178,3
26/12/2018,2018YY244525,122611,ON#2424,430,207,3
26/12/2018,2018YY244525,122611,ON#2406,206,151,4
19/12/2016,2016YY248746,126751,ON#2410,219,152,3
09/10/2017,2017XX266351,126691,ON#2369,397,153,3
09/10/2017,2017XX266351,126691,ON#2429,351,153,3
07/07/2017,2017XX219563,131341,ON#2426,256,218,3
20/07/2016,2016XX255515,128431,ON#2408,315,182,3
06/04/2016,2016XX220214,127501,ON#2376,270,213,4
06/04/2016,2016XX220214,127501,ON#2405,451,120,3
06/04/2016,2016XX220214,127501,ON#2400,414,161,3
05/09/2018,2018XX243951,125971,ON#2383,413,175,4
05/09/2018,2018XX243951,125971,ON#2353,371,135,4
30/12/2018,2018XX267933,126691,ON#2416,362,122,4
24/06/2016,2016XX230315,127801,ON#2426,392,166,3
07/12/2015,2015YY251665,122371,ON#2411,248,180,4
07/12/2015,2015YY251665,122371,ON#2441,249,208,3
07/12/2015,2015YY251665,122371,ON#2357,267,121,4
07/12/2015,2015YY251665,122371,ON#2386,414,106,3
07/12/2015,2015YY251665,122371,ON#2353,460,164,4
07/12/2015,2015YY251665,122371,ON#2367,296,155,4
08/09/2016,2016XX253149,129886,ON#2446,340,205,4
18/04/2015,2015XX269655,121861,ON#2420,433,181,4
18/04/2015,2015XX269655,121861,ON#2436,290,219,4
18/04/2015,2015XX269655,121861,ON#2409,396,171,4
27/04/2016,2016XX278587,125611,ON#2443,272,169,4
27/04/2016,2016XX278587,125611,ON#2391,403,136,4
15/12/2015,2015XX227781,122896,ON#2372,241,161,3
20/10/2016,2016XX258315,129721,ON#2442,275,111,4
26/05/2018,2018XX243426,129886,ON#2384,404,208,4
26/05/2018,2018XX243426,129886,ON#2403,253,149,3
19/11/2015,2015XX249663,124876,ON#2408,487,133,4
19/11/2015,2015XX249663,124876,ON#2377,229,167,4
19/11/2015,2015XX249663,124876,ON#2401,200,125,4
14/12/2016,2016XX264286,126016,ON#2353,471,164,4
31/2/2017,2017XX259183,121261,ON#2374,424,192,3
18/12/2017,2017XX261871,128476,ON#2374,353,136,3
26/08/2018,2018XX236853,124681,ON#2443,309,158,4
12/12/2018,2018XX265350,128926,ON#2444,314,139,4
27/10/2016,2016XX238386,125611,ON#2379,480,125,3
27/10/2016,2016XX238386,125611,ON#2364,276,167,4
27/10/2016,2016XX238386,125611,ON#2440,475,161,4
05/05/2015,2015XX260751,127696,ON#2425,457,127,3
05/05/2015,2015XX260751,127696,ON#2358,306,200,4
05/05/2015,2015XX260751,127696,ON#2350,321,117,4
05/05/2015,2015XX260751,127696,ON#2443,411,112,3
15/10/2015,2015XX271979,124126,ON#2399,387,113,3
15/10/2015,2015XX271979,124126,ON#2408,484,127,4
15/10/2015,2015XX271979,124126,ON#2369,308,177,4
15/10/2015,2015XX271979,124126,ON#2365,459,203,4
15/10/2015,2015XX271979,124126,ON#2352,240,153,3
15/10/2015,2015XX271979,124126,ON#2419,285,111,4
15/10/2015,2015XX271979,124126,ON#2424,284,106,3
29/12/2018,2018XX257839,122296,ON#2409,265,211,4
22/07/2016,2016XX234543,125026,ON#2359,306,153,4
27/12/2018,2018XX266820,125371,ON#2394,418,172,4
27/12/2018,2018XX266820,125371,ON#2391,386,108,4
24/11/2017,2017XX262536,121366,ON#2380,437,170,3
15/12/2016,2016XX257909,130591,ON#2428,379,219,4
14/12/2017,2017XX240185,132541,ON#2437,345,169,3
29/10/2018,2018XX239548,127081,ON#2437,279,194,3
29/10/2018,2018XX239548,127081,ON#2438,288,147,4
09/12/2016,2016XX266099,131566,ON#2385,442,122,4
02/05/2017,2017XX222426,125431,ON#2365,430,187,4
02/05/2017,2017XX222426,125431,ON#2433,301,156,3
02/05/2017,2017XX222426,125431,ON#2390,246,157,4
03/03/2018,2018XX272546,126946,ON#2363,450,200,4
03/03/2018,2018XX272546,126946,ON#2372,380,214,4
03/03/2018,2018XX272546,126946,ON#2421,434,126,3
25/12/2018,2018XX239947,126286,ON#2360,446,151,3
25/12/2018,2018XX239947,126286,ON#2407,339,177,3
22/07/2015,2015XX253009,126271,ON#2354,285,197,3
07/04/2018,2018XX236314,131086,ON#2409,395,194,4
26/10/2018,2018XX281142,128311,ON#2351,419,190,4
30/07/2015,2015YY232779,122971,ON#2424,212,160,4
30/07/2015,2015YY232779,122971,ON#2429,213,164,4
08/09/2016,2016YY235432,127681,ON#2430,261,133,4
08/09/2016,2016YY235432,127681,ON#2360,383,217,3
30/07/2018,2018XX274219,125521,ON#2393,444,203,3
30/07/2018,2018XX274219,125521,ON#2408,442,175,4
30/07/2018,2018XX274219,125521,ON#2353,476,177,4
27/11/2016,2016XX267359,121606,ON#2356,377,198,4
27/11/2016,2016XX267359,121606,ON#2360,246,169,3
30/08/2015,2015XX222405,132541,ON#2400,228,140,4
19/12/2017,2017XX226591,122056,ON#2370,434,113,3
07/08/2016,2016XX272840,131326,ON#2432,249,173,3
11/12/2015,2015XX232219,131131,ON#2415,325,152,3
11/12/2015,2015XX232219,131131,ON#2371,325,165,4
11/12/2015,2015XX232219,131131,ON#2419,482,111,3
11/12/2015,2015XX232219,131131,ON#2403,453,191,4
11/12/2015,2015XX232219,131131,ON#2368,288,178,3
11/12/2015,2015XX232219,131131,ON#2392,379,218,3
28/06/2017,2017XX234116,127891,ON#2414,483,147,3
28/06/2017,2017XX234116,127891,ON#2428,463,204,4
28/06/2017,2017XX234116,127891,ON#2414,405,102,4
09/04/2016,2016XX218954,125446,ON#2356,354,149,3
20/11/2018,2018XX217645,123376,ON#2364,469,188,4
20/11/2018,2018XX217645,123376,ON#2356,365,196,4
06/12/2017,2017XX260121,127096,ON#2370,461,160,3
27/12/2017,2017XX234228,121906,ON#2427,465,215,4
14/05/2016,2016YY231715,122506,ON#2351,214,211,4
14/05/2016,2016YY231715,122506,ON#2395,201,156,3
14/05/2016,2016YY231715,122506,ON#2430,442,176,4
13/10/2018,2018XX219962,124621,ON#2364,236,170,4
13/10/2018,2018XX219962,124621,ON#2396,295,169,4
25/10/2018,2018XX274548,121786,ON#2358,397,105,3
25/10/2018,2018XX274548,121786,ON#2402,443,189,4
11/11/2016,2016XX245932,126901,ON#2373,385,133,4
28/12/2016,2016YY265602,125236,ON#2394,475,212,3
14/10/2016,2016XX226780,133021,ON#2428,338,141,4
14/10/2016,2016XX226780,133021,ON#2357,254,143,4
15/12/2018,2018YY247892,132976,ON#2404,470,220,3
15/12/2018,2018YY247892,132976,ON#2409,398,211,3
06/06/2018,2018YY253156,124096,ON#2440,300,160,3
28/12/2015,2015XX212773,123361,ON#2437,340,192,4
28/12/2015,2015XX212773,123361,ON#2433,303,210,4
28/12/2015,2015XX212773,123361,ON#2450,268,180,3
28/12/2015,2015XX212773,123361,ON#2386,487,176,3
11/06/2015,2015XX270922,121966,ON#2362,383,197,4
11/06/2015,2015XX270922,121966,ON#2367,248,180,3
04/04/2017,2017XX215195,121426,ON#2356,489,108,3
04/04/2017,2017XX215195,121426,ON#2436,466,115,3
04/04/2017,2017XX215195,121426,ON#2432,232,218,3
04/04/2017,2017XX215195,121426,ON#2445,238,115,4
16/09/2016,2016XX253667,130561,ON#2421,323,171,4
16/09/2016,2016XX253667,130561,ON#2444,418,200,3
13/10/2016,2016XX213228,132121,ON#2364,360,173,4
13/10/2016,2016XX213228,132121,ON#2419,413,203,3
13/10/2016,2016XX213228,132121,ON#2444,241,146,4
13/10/2016,2016XX213228,132121,ON#2361,442,152,4
13/10/2016,2016XX213228,132121,ON#2407,412,110,3
13/10/2016,2016XX213228,132121,ON#2385,229,181,4
13/02/2016,2016XX267968,132991,ON#2379,221,205,4
13/06/2016,2016XX242089,121861,ON#2424,406,171,3
27/10/2017,2017XX257111,123556,ON#2371,421,218,3
27/10/2017,2017XX257111,123556,ON#2361,389,177,4
27/10/2017,2017XX257111,123556,ON#2425,290,184,3
27/10/2017,2017XX257111,123556,ON#2420,423,168,3
10/10/2018,2018YY270775,127111,ON#2357,338,134,4
16/05/2018,2018XX245848,129751,ON#2397,454,141,4
11/07/2018,2018XX278293,128041,ON#2425,366,119,3
02/10/2018,2018XX256866,123886,ON#2380,223,156,3
15/07/2015,2015XX251700,131536,ON#2446,486,113,3
19/06/2018,2018XX228614,130066,ON#2371,417,139,3
19/06/2018,2018XX228614,130066,ON#2362,427,149,4
19/06/2018,2018XX228614,130066,ON#2400,274,170,3
13/10/2018,2018YY220795,126976,ON#2379,303,115,3
22/07/2017,2017XX231078,121201,ON#2412,240,168,4
22/07/2017,2017XX231078,121201,ON#2357,303,216,3
22/07/2017,2017XX231078,121201,ON#2423,239,129,3
27/12/2015,2015YY258861,128086,ON#2369,426,211,3
20/04/2018,2018XX235649,131941,ON#2417,277,190,4
20/04/2018,2018XX235649,131941,ON#2437,402,115,3
20/04/2018,2018XX235649,131941,ON#2369,432,216,4
20/04/2018,2018XX235649,131941,ON#2380,389,125,4
19/11/2015,2015XX226297,128311,ON#2410,297,191,4
23/09/2018,2018XX242250,132601,ON#2400,470,139,3
20/12/2017,2017XX222356,132376,ON#2447,459,121,3
21/10/2015,2015XX277957,124801,ON#2381,254,196,4
21/10/2015,2015XX277957,124801,ON#2438,324,205,3
21/10/2015,2015XX277957,124801,ON#2449,299,142,4
12/10/2017,2017XX227774,125221,ON#2416,228,130,3
12/10/2017,2017XX227774,125221,ON#2374,204,171,4
24/10/2017,2017XX221943,122926,ON#2435,256,213,4
05/09/2018,2018XX257580,125971,ON#2358,350,171,3
26/08/2017,2017XX260667,127486,ON#2350,433,149,3
03/09/2017,2017XX267478,122131,ON#2438,356,189,4
03/09/2017,2017XX267478,122131,ON#2349,227,162,4
03/09/2017,2017XX267478,122131,ON#2421,448,204,3
22/06/2016,2016YY280127,126856,ON#2375,331,181,3
04/12/2018,2018YY222202,125266,ON#2398,333,152,3
17/05/2016,2016XX217428,122581,ON#2446,297,169,3
13/12/2017,2017YY280582,125161,ON#2399,374,220,4
13/12/2017,2017YY280582,125161,ON#2384,419,207,4
30/11/2016,2016XX243531,132331,ON#2351,206,160,4
08/04/2015,2015YY243195,129796,ON#2429,447,158,4
06/04/2016,2016XX236398,121306,ON#2406,293,110,3
06/04/2016,2016XX236398,121306,ON#2421,449,194,3
09/09/2017,2017XX241291,123256,ON#2355,275,183,4
04/02/2018,2018YY225247,124426,ON#2408,468,141,4
10/11/2018,2018YY226808,132976,ON#2421,298,107,3
21/11/2018,2018XX269935,128671,ON#2411,381,176,3
08/10/2015,2015XX216378,131146,ON#2430,391,101,4
08/10/2015,2015XX216378,131146,ON#2382,480,191,3
08/10/2015,2015XX216378,131146,ON#2410,265,159,3
08/10/2015,2015XX216378,131146,ON#2355,297,101,3
08/10/2015,2015XX216378,131146,ON#2392,462,146,3
30/10/2018,2018XX258665,122956,ON#2389,338,116,3
30/10/2018,2018XX258665,122956,ON#2391,319,216,3
30/10/2018,2018XX258665,122956,ON#2401,266,134,3
17/12/2018,2018YY225870,129226,ON#2395,311,154,3
12/10/2018,2018XX255697,123136,ON#2390,365,134,3
12/10/2018,2018XX255697,123136,ON#2360,354,194,3
17/02/2018,2018XX237126,126256,ON#2440,250,208,4
17/02/2018,2018XX237126,126256,ON#2448,265,216,3
27/12/2017,2017YY269522,130171,ON#2396,394,155,3
08/12/2016,2016XX274100,131896,ON#2357,280,199,4
15/12/2018,2018XX258546,127666,ON#2373,210,190,3
15/12/2018,2018XX258546,127666,ON#2407,310,138,4
14/10/2015,2015XX225072,122236,ON#2401,364,117,3
08/12/2015,2015XX270894,129961,ON#2379,295,108,3
08/10/2018,2018YY215307,121786,ON#2434,317,146,3
08/11/2018,2018XX263922,124321,ON#2357,234,199,3
06/10/2016,2016XX216371,131971,ON#2445,476,170,3
06/10/2016,2016XX216371,131971,ON#2440,267,169,4
30/04/2015,2015XX244637,124711,ON#2351,347,159,4
30/04/2015,2015XX244637,124711,ON#2352,292,132,4
06/06/2018,2018XX217204,128131,ON#2396,210,125,3
06/06/2018,2018XX217204,128131,ON#2436,300,159,4
06/06/2018,2018XX217204,128131,ON#2396,459,150,3
30/05/2018,2018YY247997,121291,ON#2371,277,202,3
09/10/2015,2015XX257496,127576,ON#2367,492,121,3
09/10/2015,2015XX257496,127576,ON#2447,490,176,4
09/10/2015,2015XX257496,127576,ON#2415,417,138,3
21/07/2018,2018XX262431,130126,ON#2400,464,134,4
27/12/2016,2016XX222286,129211,ON#2353,343,216,4
16/09/2018,2018XX256096,122461,ON#2443,294,184,4
05/04/2018,2018XX253387,124111,ON#2438,351,201,3
28/08/2018,2018XX220004,132601,ON#2369,305,215,4
28/08/2018,2018XX220004,132601,ON#2351,227,100,4
24/10/2017,2017XX217869,124156,ON#2442,237,215,3
24/10/2017,2017XX217869,124156,ON#2378,293,141,4
30/06/2017,2017XX225044,121801,ON#2375,261,120,3
30/06/2017,2017XX225044,121801,ON#2420,486,107,4
30/06/2017,2017XX225044,121801,ON#2355,366,130,3
17/12/2015,2015YY250713,121276,ON#2379,380,158,4
22/10/2015,2015YY277523,127051,ON#2389,387,109,4
22/03/2017,2017YY279623,122356,ON#2350,211,186,4
22/03/2017,2017YY279623,122356,ON#2421,269,125,4
22/03/2017,2017YY279623,122356,ON#2359,243,205,3
20/12/2018,2018XX242467,129526,ON#2396,339,203,3
20/12/2018,2018XX242467,129526,ON#2420,435,159,3
20/12/2018,2018XX242467,129526,ON#2364,308,145,4
22/09/2017,2017XX234627,131776,ON#2406,309,210,3
22/09/2017,2017XX234627,131776,ON#2354,471,181,4
30/05/2018,2018XX249089,124621,ON#2381,445,183,3
30/05/2018,2018XX249089,124621,ON#2424,381,169,3
03/06/2017,2017XX265273,123976,ON#2361,360,163,3
03/11/2018,2018YY273771,124351,ON#2352,302,197,4
03/11/2018,2018YY273771,124351,ON#2392,309,142,3
03/11/2018,2018YY273771,124351,ON#2396,292,220,4
03/11/2018,2018YY273771,124351,ON#2366,391,185,4
03/11/2018,2018YY273771,124351,ON#2379,333,136,4
03/11/2018,2018YY273771,124351,ON#2436,261,129,4
03/11/2018,2018YY273771,124351,ON#2399,421,178,4
19/10/2018,2018XX245652,132121,ON#2449,308,201,4
05/12/2016,2016XX230721,132691,ON#2403,475,164,4
05/12/2016,2016XX230721,132691,ON#2374,361,117,3
18/02/2016,2016XX263894,131371,ON#2373,458,119,4
07/02/2015,2015XX242026,128341,ON#2438,351,159,4
06/04/2016,2016XX231533,129301,ON#2362,302,145,3
26/12/2017,2017XX223154,122731,ON#2352,444,163,4
05/10/2017,2017XX234333,123406,ON#2425,405,111,4
05/10/2017,2017XX234333,123406,ON#2393,404,115,3
05/10/2017,2017XX234333,123406,ON#2393,417,187,4
27/09/2015,2015XX214544,127426,ON#2419,233,122,3
27/09/2015,2015XX214544,127426,ON#2371,455,122,4
27/09/2015,2015XX214544,127426,ON#2443,328,142,4
22/06/2016,2016XX280491,129121,ON#2401,436,184,3
17/11/2018,2018XX222790,121891,ON#2383,420,212,4
10/12/2016,2016XX257699,124576,ON#2427,239,198,3
10/12/2016,2016XX257699,124576,ON#2354,221,184,3
10/12/2016,2016XX257699,124576,ON#2362,258,215,3
10/12/2016,2016XX257699,124576,ON#2388,364,179,4
22/12/2015,2015YY279714,126436,ON#2359,291,158,3
22/12/2015,2015YY279714,126436,ON#2397,232,198,3
12/11/2016,2016XX223266,131506,ON#2379,230,208,3
22/04/2018,2018XX219752,131836,ON#2372,439,145,3
22/04/2018,2018XX219752,131836,ON#2398,270,217,4
22/04/2018,2018XX219752,131836,ON#2382,389,101,3
05/02/2016,2016XX261024,123361,ON#2382,335,147,4
05/02/2016,2016XX261024,123361,ON#2361,363,160,4
10/12/2018,2018YY215027,128011,ON#2393,487,185,3
07/10/2017,2017XX235145,133006,ON#2448,298,122,4
07/10/2017,2017XX235145,133006,ON#2383,209,144,3
04/10/2017,2017YY212829,123856,ON#2434,402,136,3
14/06/2015,2015XX224981,121141,ON#2419,468,132,3
14/06/2015,2015XX224981,121141,ON#2359,465,181,4
29/10/2017,2017XX249250,121651,ON#2356,244,114,4
06/09/2015,2015XX261703,131701,ON#2351,322,136,3
06/09/2015,2015XX261703,131701,ON#2377,383,100,3
06/09/2015,2015XX261703,131701,ON#2354,276,211,4
15/05/2018,2018YY237273,124696,ON#2406,371,144,4
10/07/2018,2018XX212164,129736,ON#2407,297,204,3
29/12/2017,2017XX233230,123031,ON#2379,323,105,4
29/12/2017,2017XX233230,123031,ON#2419,389,174,4
19/02/2015,2015XX234690,124306,ON#2385,243,164,3
21/12/2017,2017XX219003,125101,ON#2390,221,172,3
11/07/2018,2018XX269284,122431,ON#2444,344,173,3
11/07/2018,2018XX269284,122431,ON#2420,208,166,4
11/07/2018,2018XX269284,122431,ON#2410,430,117,4
11/10/2018,2018XX258616,127741,ON#2410,235,217,4
09/05/2018,2018YY247934,129721,ON#2361,446,116,3
09/05/2018,2018YY247934,129721,ON#2400,358,216,4
25/11/2016,2016XX229951,121606,ON#2417,202,160,4
25/11/2016,2016XX229951,121606,ON#2428,407,175,4
25/11/2016,2016XX229951,121606,ON#2357,420,113,3
28/06/2018,2018XX245365,130966,ON#2406,470,170,4
28/06/2018,2018XX245365,130966,ON#2449,422,155,4
06/12/2015,2015XX236755,129766,ON#2384,407,113,3
06/12/2015,2015XX236755,129766,ON#2393,480,118,4
15/09/2017,2017XX247234,126691,ON#2391,206,105,4
15/09/2017,2017XX247234,126691,ON#2404,478,197,4
06/10/2017,2017XX260408,124636,ON#2372,423,133,3
06/10/2017,2017XX260408,124636,ON#2384,374,120,3
06/10/2017,2017XX260408,124636,ON#2378,467,154,3
27/07/2018,2018XX272623,123331,ON#2442,285,212,4
27/07/2018,2018XX272623,123331,ON#2367,337,173,3
13/04/2018,2018XX263999,125836,ON#2367,374,129,3
19/03/2018,2018XX275920,123916,ON#2356,290,175,3
19/03/2018,2018XX275920,123916,ON#2363,299,212,4
19/03/2018,2018XX275920,123916,ON#2370,472,187,3
11/12/2018,2018XX275087,129646,ON#2350,262,148,3
20/12/2015,2015YY234396,125671,ON#2380,289,138,3
20/12/2015,2015YY234396,125671,ON#2432,489,107,3
20/12/2015,2015YY234396,125671,ON#2382,451,146,3
20/12/2015,2015YY234396,125671,ON#2386,281,139,3
19/12/2015,2015XX216042,126916,ON#2362,314,209,4
25/10/2017,2017YY258553,124861,ON#2402,418,159,4
21/12/2017,2017XX256705,128716,ON#2355,270,172,4
28/10/2017,2017XX274415,122761,ON#2393,492,151,3
10/05/2017,2017XX228894,126106,ON#2439,297,209,4
22/10/2018,2018XX243475,129376,ON#2368,461,107,3
22/10/2018,2018XX243475,129376,ON#2374,459,187,3
25/09/2018,2018XX234256,121306,ON#2424,331,154,3
25/09/2018,2018XX234256,121306,ON#2372,260,163,4
23/03/2017,2017YY254493,132691,ON#2426,290,211,3
23/03/2017,2017YY254493,132691,ON#2415,448,145,3
